LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,default.payment
340000,0,0,0,0,0,0,10015.0,10019.0,10025.0,0
20000,0,0,0,0,0,0,1369.0,1162.0,524.0,0
30000,0,0,0,0,0,0,2000.0,2000.0,940.0,1
250000,-1,0,-1,0,0,-2,5000.0,16000.0,0.0,0
70000,0,0,0,2,2,0,2000.0,4500.0,1200.0,0
50000,2,2,2,2,2,0,2000.0,1500.0,1600.0,0
280000,-2,-2,-2,-2,-2,-2,0.0,192.0,996.0,0
500000,-1,-1,-1,0,0,0,21831.0,90182.0,2500.0,0
140000,1,2,2,2,2,2,6901.0,4800.0,5006.0,0
200000,0,0,0,0,0,0,8135.0,7163.0,3783.0,0
50000,2,2,7,7,7,7,0.0,0.0,0.0,1
320000,-1,2,-1,0,0,-1,0.0,1200.0,0.0,0
50000,1,2,0,0,0,0,0.0,2045.0,1785.0,0
30000,0,0,0,0,0,0,1405.0,1631.0,300.0,0
100000,2,2,-2,-2,-2,-2,0.0,0.0,0.0,0
340000,0,0,0,0,0,0,16004.0,312723.0,9748.0,1
350000,-1,-1,-1,-1,-1,-1,7638.0,21511.0,6421.0,0
20000,2,0,0,2,2,2,1500.0,2000.0,0.0,1
110000,0,0,0,0,0,0,5607.0,4400.0,2683.0,0
290000,0,0,0,0,0,0,12324.0,10508.0,8530.0,0
40000,1,2,2,2,2,2,0.0,2000.0,0.0,1
120000,2,0,0,0,0,-1,5000.0,10000.0,4000.0,1
190000,-1,-1,-1,-1,-1,-1,9770.0,8034.0,0.0,0
150000,0,0,0,0,0,0,6000.0,3306.0,3412.0,0
300000,-1,-1,-1,0,0,-2,668.0,9800.0,0.0,0
240000,0,0,0,0,0,0,8000.0,1500.0,5000.0,0
60000,2,0,0,0,0,0,2500.0,2006.0,5000.0,1
150000,-1,-1,-1,0,0,0,9070.0,117146.0,1793.0,0
80000,-2,-2,-2,-2,-2,-1,5501.0,6150.0,0.0,0
160000,-1,-1,-1,-1,-1,-1,267.0,509.0,15695.0,0
200000,0,0,0,0,0,0,4653.0,5000.0,5000.0,0
90000,2,2,2,2,2,0,4000.0,3500.0,3500.0,0
360000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
350000,-1,-1,-1,-1,-1,-1,4998.0,4333.0,5005.0,0
30000,0,0,0,0,0,0,1800.0,1800.0,1801.0,0
40000,0,0,0,0,0,-2,1400.0,1200.0,1000.0,0
160000,-1,0,0,-1,0,0,1283.0,3008.0,6023.0,0
200000,0,0,0,0,0,2,1610.0,1310.0,713.0,0
330000,0,0,0,0,0,0,5005.0,6000.0,3614.0,0
500000,-1,2,-1,0,0,-1,0.0,18261.0,0.0,0
500000,-2,-2,-2,-1,0,0,2244.0,4625.0,24448.0,0
460000,-1,-1,-1,-1,-1,-1,9495.0,18513.0,80877.0,0
120000,-1,2,-1,0,-1,-1,0.0,10834.0,280.0,0
130000,2,-1,-1,-1,-1,-1,990.0,990.0,990.0,0
20000,-1,0,0,0,0,0,11500.0,6074.0,9000.0,0
170000,0,0,0,0,0,0,3200.0,6000.0,5000.0,0
50000,0,0,0,0,0,0,2500.0,2109.0,1100.0,0
50000,-1,0,0,0,0,0,1084.0,1244.0,356.0,1
50000,0,0,0,0,0,0,1303.0,1274.0,633.0,0
220000,0,0,2,0,0,0,2190.0,1.0,3980.0,0
260000,0,0,0,0,0,0,1275.0,1279.0,635.0,0
500000,0,0,0,0,0,0,15703.0,12000.0,15236.0,0
20000,0,0,0,0,0,0,1376.0,1121.0,460.0,0
20000,0,0,2,0,0,-2,2345.0,0.0,160.0,1
80000,0,0,0,0,0,-1,1456.0,1200.0,0.0,0
500000,-2,-2,-2,-2,-2,-2,1384.0,1384.0,1384.0,0
160000,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,1
200000,0,-1,-1,-1,-2,-2,16140.0,1000.0,0.0,0
50000,0,0,0,0,0,0,1731.0,2000.0,1655.0,0
20000,0,0,0,0,0,0,1917.0,1000.0,1000.0,1
170000,0,0,0,0,0,0,7031.0,6026.0,3200.0,0
10000,-1,2,-1,-1,-1,-2,0.0,390.0,780.0,1
20000,1,3,6,5,4,3,5000.0,0.0,0.0,1
150000,-1,-1,2,0,0,2,4400.0,0.0,4025.0,0
470000,0,0,0,0,0,2,17600.0,17400.0,15360.0,0
200000,0,0,0,0,0,-1,9216.0,7013.0,15000.0,0
130000,0,0,0,0,0,-1,2000.0,2000.0,5000.0,0
70000,0,0,2,0,0,0,2600.0,1000.0,1000.0,0
270000,0,0,0,0,0,0,5420.0,5532.0,5572.0,0
150000,-1,-1,2,0,0,0,5000.0,422.0,2000.0,1
240000,1,2,0,0,0,-2,0.0,1200.0,0.0,0
100000,-2,-1,-1,-1,-1,-1,198.0,198.0,324.0,0
200000,-1,-1,-1,-1,-1,-1,5007.0,7096.0,2620.0,1
220000,0,0,0,0,0,0,2000.0,2000.0,2000.0,0
70000,1,2,0,0,0,0,0.0,1204.0,1000.0,1
260000,0,0,0,0,0,0,2259.0,2000.0,2000.0,0
180000,0,0,0,0,0,0,5000.0,4600.0,4600.0,0
210000,-2,-2,-2,-2,-2,-2,0.0,9017.0,7905.0,0
130000,1,2,0,0,0,0,0.0,4400.0,4000.0,0
320000,0,0,0,0,0,0,5009.0,6125.0,4001.0,0
30000,2,-1,0,0,-1,-1,2998.0,1473.0,0.0,1
50000,0,0,0,0,0,0,2000.0,3045.0,1660.0,0
380000,0,0,-1,0,0,0,0.0,270219.0,131.0,0
20000,2,0,0,0,3,2,1500.0,1500.0,2225.0,1
50000,2,0,0,0,-1,-1,2000.0,1500.0,1000.0,0
140000,-1,-1,-1,-1,-2,-2,9532.0,33788.0,0.0,0
150000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,1
370000,0,0,0,0,0,0,12033.0,12015.0,7035.0,1
100000,0,-1,-1,-1,0,-1,2592.0,12.0,38525.0,0
100000,0,0,0,0,0,0,4146.0,2556.0,2802.0,0
50000,3,2,2,0,0,0,1600.0,7.0,900.0,1
400000,-1,2,-1,-1,-1,-1,0.0,11495.0,1779.0,0
250000,-2,-2,-2,-2,-2,-2,0.0,110801.0,0.0,0
150000,1,-1,0,0,0,0,11254.0,2000.0,1225.0,0
120000,2,2,2,2,2,2,5200.0,5000.0,4200.0,1
260000,0,0,0,0,0,0,7000.0,4150.0,8000.0,0
90000,0,0,0,0,0,0,2028.0,1007.0,57113.0,0
130000,2,-1,-1,-1,-1,-1,390.0,390.0,1068.0,0
50000,1,2,2,2,0,0,0.0,4500.0,0.0,1
120000,1,2,0,0,0,0,0.0,4600.0,4512.0,1
140000,-1,-1,-1,-1,-1,-1,0.0,3815.0,0.0,0
170000,0,0,0,0,0,0,6317.0,3632.0,3494.0,0
330000,-1,-1,-1,-1,-1,-1,30630.0,6350.0,6033.0,0
210000,-2,-2,-1,-1,-1,-1,0.0,106669.0,13333.0,1
300000,0,0,2,-1,-1,2,8000.0,0.0,3961.0,1
130000,0,0,0,0,0,0,3339.0,2892.0,2733.0,0
360000,0,0,0,0,0,0,1328.0,2000.0,150.0,0
150000,2,2,0,0,0,0,0.0,1150.0,664.0,0
90000,2,2,0,0,2,2,0.0,3000.0,5010.0,1
260000,1,-2,-2,-2,-2,-2,17000.0,2631.0,0.0,0
30000,4,3,2,0,0,0,0.0,0.0,0.0,1
80000,0,0,0,0,0,0,3130.0,3107.0,2847.0,0
500000,-2,-2,-2,-2,-2,-2,2089.0,4822.0,48741.0,0
20000,0,0,0,0,0,-2,1242.0,1020.0,2000.0,0
60000,0,0,0,0,0,0,5000.0,1029.0,19507.0,0
210000,0,0,0,0,0,0,3017.0,3023.0,5014.0,0
50000,0,0,2,2,2,2,3000.0,2000.0,0.0,1
350000,0,0,0,0,0,0,9000.0,8700.0,7000.0,0
200000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
280000,0,0,0,0,0,-1,20000.0,10000.0,0.0,0
230000,-2,-2,-2,-2,-2,-2,792.0,19272.0,1172.0,0
200000,2,0,0,0,0,0,8597.0,8583.0,6880.0,1
220000,1,2,2,2,2,2,0.0,16501.0,3200.0,0
160000,-1,-1,-1,-1,-1,-1,4572.0,7379.0,669.0,0
200000,0,0,0,0,0,0,6073.0,6100.0,5000.0,0
60000,0,-1,-1,0,0,0,3000.0,61000.0,3000.0,0
60000,0,0,0,0,0,0,2100.0,3000.0,1500.0,0
380000,-1,-1,-1,-1,-1,-1,14412.0,22211.0,24159.0,0
240000,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0
70000,0,0,0,0,0,0,1162.0,1151.0,500.0,0
180000,-1,0,0,0,0,-1,5950.0,7133.0,7369.0,0
150000,-1,-1,-1,-2,-1,-1,67568.0,0.0,0.0,0
140000,2,2,2,2,2,2,9900.0,4700.0,800.0,1
200000,0,0,0,0,0,0,5000.0,5000.0,5000.0,1
130000,2,0,0,0,0,0,6500.0,5400.0,3446.0,1
180000,0,0,0,0,0,0,1200.0,5000.0,1000.0,0
50000,-1,-1,-1,-1,-1,-1,2859.0,1452.0,1190.0,0
80000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
40000,2,3,2,2,2,0,0.0,3000.0,1200.0,0
210000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
150000,-1,-1,-1,0,-1,-1,390.0,649.0,145.0,0
280000,2,2,2,2,2,2,0.0,0.0,0.0,1
100000,0,0,0,0,-2,-1,3018.0,1400.0,3786.0,0
100000,2,0,0,0,0,0,3100.0,3100.0,2700.0,1
50000,2,0,0,0,0,0,1507.0,1500.0,300.0,1
150000,0,0,0,0,0,0,1630.0,7000.0,5000.0,0
20000,0,0,0,0,0,0,1500.0,20000.0,909.0,0
270000,-1,-1,-1,-1,-1,-1,0.0,6098.0,3500.0,0
20000,2,-1,-1,-1,-1,-1,390.0,390.0,390.0,1
50000,2,0,0,0,0,0,2000.0,1800.0,2000.0,1
250000,0,0,2,0,0,0,25000.0,0.0,7000.0,0
80000,0,0,0,0,0,0,5027.0,3000.0,3000.0,0
400000,7,6,5,4,3,2,0.0,0.0,0.0,1
50000,1,2,0,0,0,0,4.0,2000.0,807.0,0
50000,-1,-1,-1,-1,-1,-1,2233.0,10939.0,12575.0,0
50000,0,0,0,0,2,0,1971.0,2000.0,3342.0,0
280000,0,0,0,0,0,0,10480.0,8041.0,7200.0,0
240000,-1,-1,-1,-1,-1,-1,548.0,208.0,0.0,1
30000,2,2,2,2,0,0,1500.0,1000.0,0.0,1
250000,-1,-1,-1,-1,-1,-1,2047.0,1155.0,3582.0,0
150000,-1,-1,-1,-1,-1,2,280.0,759.0,754.0,0
60000,0,0,0,0,0,0,1790.0,1760.0,1200.0,0
50000,1,-1,-1,-1,-2,-2,1118.0,673.0,0.0,0
160000,0,0,0,0,2,0,4500.0,6200.0,15000.0,0
100000,0,0,2,0,0,-1,3000.0,0.0,0.0,0
70000,0,0,0,2,0,0,3400.0,4602.0,63.0,0
200000,-1,-1,-1,-1,-2,-2,2400.0,675.0,0.0,0
500000,-1,-1,-1,-1,-1,-1,370.0,537.0,0.0,0
180000,1,2,2,0,0,0,2005.0,31.0,5000.0,0
30000,0,0,0,0,0,0,2081.0,1196.0,1000.0,0
360000,0,0,0,0,0,0,13806.0,12303.0,15005.0,0
150000,0,0,0,0,0,0,3226.0,4959.0,5000.0,0
80000,2,0,0,0,0,0,3450.0,3508.0,3405.0,1
150000,0,0,0,-1,-1,-2,1726.0,1810.0,172.0,0
230000,-2,-2,-2,-2,-2,-2,4700.0,0.0,0.0,0
100000,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0
60000,1,2,2,2,0,0,5336.0,2550.0,16.0,1
50000,0,0,0,0,0,0,1229.0,1000.0,94.0,0
20000,3,2,2,2,0,0,2500.0,1000.0,0.0,1
290000,-1,-1,-1,-1,-1,-1,463.0,100.0,0.0,0
110000,0,0,0,0,0,0,5209.0,3009.0,1494.0,0
50000,0,0,0,0,0,0,1513.0,1500.0,1000.0,0
230000,2,2,2,0,0,0,14300.0,158.0,7100.0,1
50000,2,2,2,2,2,-2,0.0,0.0,0.0,1
150000,0,0,-1,-1,-2,-1,2000.0,4880.0,0.0,0
20000,-1,-1,-1,-1,-1,-1,836.0,390.0,390.0,1
90000,1,2,0,0,0,0,0.0,3365.0,2051.0,1
60000,-2,-2,-2,-2,-2,-2,108.0,108.0,108.0,0
80000,0,0,0,0,0,0,2089.0,6000.0,200.0,0
280000,-1,-1,0,0,0,0,89295.0,2192.0,1899.0,0
230000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
100000,0,0,0,0,0,0,2000.0,2000.0,2000.0,0
80000,-1,-1,-1,-1,-1,-1,1063.0,390.0,741.0,0
60000,0,0,0,0,0,0,2000.0,2500.0,1000.0,0
70000,0,0,0,0,0,0,3237.0,4938.0,1693.0,0
110000,-2,-2,-2,-2,-2,-2,5085.0,2044.0,2026.0,0
60000,-1,-1,2,0,-1,2,1700.0,0.0,500.0,0
110000,0,0,0,0,0,2,1600.0,2000.0,1500.0,0
120000,-1,3,2,-1,-1,-1,0.0,0.0,316.0,0
280000,-1,2,2,-2,-2,-2,0.0,40.0,0.0,0
50000,0,0,0,0,0,0,2559.0,1969.0,684.0,0
20000,-1,-1,-1,-1,-1,-1,0.0,8369.0,433.0,0
240000,-1,-1,-1,-1,-1,-1,0.0,20519.0,0.0,0
50000,0,0,0,0,0,0,1668.0,1283.0,853.0,0
200000,0,0,0,0,0,0,4013.0,2684.0,5625.0,0
320000,0,0,0,0,0,-1,2552.0,2016.0,0.0,0
20000,3,2,2,2,2,2,0.0,2273.0,0.0,1
50000,0,0,0,0,0,0,2100.0,2100.0,800.0,1
180000,-1,-1,-1,-1,-1,-1,1811.0,1335.0,366.0,1
80000,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0
240000,-2,-2,-2,-2,-2,-2,0.0,1061.0,0.0,1
260000,-1,-1,-1,-1,-1,-1,10500.0,10500.0,10500.0,0
80000,1,-1,-1,-1,-1,-2,2054.0,1273.0,174.0,0
80000,0,0,0,0,0,0,2438.0,3000.0,2100.0,1
100000,0,0,2,0,0,2,7000.0,0.0,2500.0,0
20000,-1,-1,-1,-1,-1,-1,0.0,264.0,264.0,1
130000,0,0,0,0,0,0,4000.0,5300.0,3700.0,0
120000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
90000,0,0,0,0,0,0,3666.0,3914.0,2774.0,0
180000,-1,-1,-1,-1,-1,-1,15000.0,0.0,10000.0,0
80000,0,0,0,0,0,0,3000.0,2100.0,2349.0,0
130000,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,1
230000,-1,0,-1,-1,-1,-1,10000.0,2688.0,2688.0,0
130000,-1,-1,-1,-1,-1,-1,4398.0,3746.0,1396.0,1
190000,0,0,0,0,0,0,7063.0,8004.0,5500.0,0
210000,0,0,0,0,0,0,9000.0,8000.0,5000.0,0
20000,0,0,2,0,0,3,2743.0,0.0,1686.0,0
20000,0,0,0,0,0,0,1428.0,1500.0,800.0,0
280000,0,0,0,0,-1,-1,7900.0,4157.0,0.0,0
500000,0,-1,-1,0,0,2,5025.0,18571.0,5000.0,0
230000,-1,-1,-1,-1,-1,-1,770.0,3465.0,0.0,1
130000,2,2,0,0,0,0,0.0,5100.0,4100.0,1
660000,0,0,0,0,2,0,6500.0,6000.0,15000.0,0
350000,-1,-1,-1,-1,-1,-1,315.0,34034.0,1157.0,0
40000,2,0,0,0,0,0,1658.0,2012.0,1392.0,1
50000,1,2,0,0,0,0,0.0,1379.0,945.0,1
20000,2,0,0,0,0,0,1700.0,1530.0,700.0,1
80000,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0
50000,0,0,0,0,0,0,15000.0,2024.0,5004.0,0
290000,0,0,0,2,0,0,12022.0,24000.0,3.0,0
80000,-1,-1,-1,-2,-1,2,7900.0,0.0,0.0,0
230000,1,2,2,2,2,2,8000.0,10000.0,9000.0,0
30000,2,2,0,0,0,0,1500.0,1800.0,1200.0,0
200000,-1,-1,0,0,0,-2,4959.0,1000.0,200.0,0
50000,2,0,0,2,2,0,1453.0,2857.0,1058.0,1
50000,4,3,2,0,0,0,0.0,0.0,392.0,0
200000,-2,-2,-2,-2,-2,-2,7919.0,4687.0,3051.0,0
20000,0,0,0,-1,-1,2,2000.0,0.0,1728.0,0
50000,0,0,0,0,0,0,1500.0,3000.0,1200.0,0
90000,0,0,0,0,0,0,2950.0,3000.0,2205.0,1
30000,0,0,0,0,2,0,2000.0,2000.0,3700.0,0
80000,0,0,0,0,0,0,3077.0,2291.0,1723.0,0
20000,1,-1,2,0,0,0,184.0,0.0,5924.0,0
50000,0,0,0,2,2,2,28019.0,13000.0,0.0,0
100000,0,0,0,0,0,0,4085.0,3505.0,3479.0,0
210000,-2,-2,-2,-2,-2,-2,6122.0,54832.0,2351.0,0
500000,1,-2,-1,-1,-2,-1,0.0,2331.0,0.0,0
30000,0,0,2,0,0,2,2700.0,0.0,1000.0,1
160000,2,2,2,0,0,-2,2800.0,0.0,200.0,1
180000,-2,-2,-2,-2,-2,-1,4163.0,1898.0,0.0,0
490000,-1,-1,-1,0,0,-1,77996.0,274526.0,4693.0,0
50000,-1,-1,0,0,0,0,37719.0,1095.0,2000.0,0
130000,0,0,0,0,0,0,3300.0,3130.0,3100.0,0
50000,1,-2,-1,-1,-1,0,0.0,400.0,0.0,1
200000,-1,-1,-1,-1,-1,-2,5361.0,6309.0,385.0,0
50000,1,2,2,0,0,2,732.0,1200.0,1300.0,1
180000,0,0,0,0,0,0,5000.0,5000.0,3000.0,0
500000,-2,-2,-2,-1,0,-1,2900.0,2000.0,2739.0,1
210000,-1,-1,-1,0,-1,-1,2768.0,5536.0,0.0,1
20000,3,2,2,2,0,0,900.0,1200.0,0.0,1
190000,1,-2,-1,0,0,0,0.0,306.0,0.0,0
140000,0,0,0,0,0,0,5600.0,6150.0,5900.0,0
20000,-2,-2,-2,-2,-2,-2,0.0,38.0,0.0,1
420000,0,0,0,0,0,0,86000.0,7000.0,4500.0,0
180000,-1,-1,-1,-1,-1,-1,18006.0,5860.0,11470.0,0
290000,0,0,0,0,0,0,9323.0,9000.0,8000.0,0
190000,0,0,0,0,0,0,3600.0,4000.0,14000.0,0
360000,-1,2,-1,-1,0,-1,0.0,2193.0,528.0,0
20000,2,0,0,0,0,0,1281.0,1593.0,640.0,1
260000,0,0,0,0,0,0,7651.0,1765.0,1304.0,0
20000,1,2,0,0,0,0,1000.0,1400.0,393.0,0
50000,0,0,0,0,0,0,2003.0,2003.0,1500.0,0
250000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
30000,-2,-2,-2,-2,-2,-2,11208.0,1211.0,2444.0,0
460000,0,0,0,0,0,0,15299.0,7524.0,324097.0,0
80000,0,0,0,0,0,0,4000.0,2300.0,1300.0,0
60000,1,2,2,2,2,3,0.0,1500.0,0.0,0
80000,0,0,0,0,0,0,3100.0,2600.0,3000.0,0
90000,-1,0,0,0,0,0,4512.0,2500.0,2397.0,1
50000,0,0,0,0,0,0,1500.0,2000.0,1000.0,0
50000,0,0,0,0,0,0,1900.0,1677.0,900.0,0
360000,1,-1,-1,-2,-1,-1,105.0,0.0,0.0,1
360000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
230000,0,0,0,-1,0,0,4650.0,0.0,30866.0,0
240000,-1,-1,-1,0,0,0,2831.0,68116.0,30800.0,0
110000,0,0,0,0,0,0,5000.0,3000.0,5000.0,0
210000,-2,-2,-2,-2,-2,-2,1194.0,404.0,2851.0,1
300000,0,0,0,0,-1,0,1033.0,1000.0,0.0,0
200000,0,0,0,0,0,0,7130.0,6611.0,4282.0,0
220000,0,0,0,0,0,0,8391.0,9000.0,6901.0,0
90000,-1,0,0,-1,-1,-1,2514.0,0.0,298.0,0
210000,0,0,0,0,0,0,3600.0,3100.0,2900.0,0
500000,-2,-2,-1,0,-1,-1,16527.0,27243.0,1000.0,0
160000,-1,-1,-1,-1,-2,-2,980.0,11490.0,2673.0,0
140000,0,0,0,0,0,0,7000.0,7004.0,5013.0,0
120000,0,0,0,0,0,0,5000.0,5000.0,5000.0,0
80000,0,0,0,0,0,0,1192.0,1202.0,1135.0,0
240000,0,0,0,-2,-2,-2,3004.0,0.0,0.0,0
170000,0,0,0,0,0,0,4000.0,4000.0,3000.0,0
30000,0,0,0,0,0,0,2100.0,2500.0,1000.0,0
260000,-1,0,0,0,0,2,20000.0,2000.0,2000.0,0
400000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
500000,0,0,0,0,0,0,1500.0,2000.0,1100.0,0
100000,1,-1,-1,0,-1,-1,650.0,650.0,0.0,1
240000,0,0,0,0,0,0,8019.0,7218.0,10060.0,0
10000,-1,-1,0,0,0,0,8304.0,1500.0,500.0,0
80000,-1,-1,-1,-1,-1,-1,9266.0,1125.0,4401.0,0
60000,0,0,0,0,0,0,3000.0,1800.0,1000.0,0
200000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
260000,0,0,0,0,0,0,9725.0,10617.0,8555.0,1
260000,0,0,0,0,0,0,10663.0,4520.0,4537.0,1
260000,-1,-1,-1,0,0,-1,496.0,992.0,496.0,0
300000,0,0,0,0,0,0,5600.0,1500.0,0.0,0
310000,0,0,0,0,0,0,2015.0,2000.0,5034.0,0
140000,0,0,0,0,0,0,5650.0,1650.0,2007.0,0
200000,-1,-1,-2,-1,-1,-2,0.0,200.0,12141.0,1
230000,-1,-1,-1,-1,-1,-1,326.0,326.0,326.0,0
50000,0,0,0,0,0,0,3749.0,2500.0,2000.0,0
180000,0,0,-1,0,0,0,2000.0,839.0,718.0,0
100000,0,0,0,0,0,0,3000.0,3000.0,3000.0,0
80000,-1,2,-1,-1,-1,0,0.0,390.0,390.0,1
350000,-1,-1,-1,-1,-1,-1,648.0,11198.0,4057.0,0
140000,-1,-1,-1,-2,-1,-1,3134.0,0.0,0.0,1
360000,0,0,0,0,0,0,90044.0,10090.0,50006.0,0
10000,0,0,0,-1,-1,-1,1000.0,0.0,2640.0,0
130000,0,0,0,0,0,0,2009.0,2000.0,2000.0,0
320000,0,0,0,0,0,0,27000.0,17000.0,7030.0,0
180000,1,2,2,2,2,2,6500.0,5600.0,0.0,1
180000,0,0,0,0,-2,-2,2000.0,2000.0,0.0,0
150000,2,2,0,0,0,0,0.0,5694.0,5014.0,1
80000,1,-2,-2,-1,0,0,0.0,0.0,23374.0,0
70000,0,0,0,0,0,0,1900.0,1630.0,890.0,0
150000,0,0,0,0,0,0,4942.0,4875.0,4085.0,0
480000,-1,0,0,-1,-1,-1,1368.0,1000.0,7331.0,0
50000,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0
100000,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,1
50000,0,0,0,0,0,0,2000.0,3000.0,1500.0,0
280000,0,0,0,0,0,0,6000.0,4000.0,4000.0,0
20000,-1,2,2,-1,0,-1,390.0,0.0,780.0,0
30000,-1,2,0,0,-2,-2,0.0,1309.0,0.0,1
70000,0,0,0,0,0,0,3000.0,7000.0,1100.0,0
30000,0,0,0,0,0,0,2010.0,1500.0,788.0,0
200000,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0
210000,1,-1,2,0,0,-1,855.0,0.0,0.0,0
210000,0,0,0,0,0,0,4921.0,5317.0,5631.0,0
470000,-1,0,0,0,0,0,2348.0,1542.0,1041.0,0
50000,0,0,0,0,0,0,10000.0,2014.0,1000.0,0
240000,-1,0,0,0,0,0,90500.0,3000.0,3000.0,0
60000,2,2,2,0,0,0,4000.0,0.0,1500.0,1
100000,2,0,0,0,0,0,5305.0,3590.0,1118.0,0
200000,0,0,0,0,0,0,8000.0,4500.0,4532.0,0
130000,0,0,0,0,0,-1,4300.0,1500.0,0.0,0
50000,0,0,0,0,0,0,2235.0,1858.0,823.0,0
300000,2,2,2,2,-2,-2,0.0,0.0,0.0,1
210000,-1,2,2,-1,-1,-1,0.0,0.0,6299.0,0
70000,0,0,0,0,0,0,2691.0,21000.0,2500.0,0
100000,-1,0,0,0,0,0,5105.0,10000.0,2000.0,0
30000,0,0,0,0,0,0,1475.0,1000.0,249.0,0
200000,-1,-1,0,0,-1,-1,4191.0,1200.0,1893.0,0
360000,-1,-1,-1,-1,-1,-1,2347.0,11046.0,74934.0,0
20000,3,2,0,0,0,0,0.0,1612.0,700.0,1
150000,1,-1,-1,-1,0,-1,258.0,44476.0,18547.0,1
750000,1,-1,-1,0,0,-1,250000.0,401003.0,7990.0,0
100000,0,0,0,0,0,0,5100.0,3000.0,3139.0,0
300000,1,2,2,2,2,2,2500.0,1800.0,2100.0,1
90000,0,0,0,0,0,0,1544.0,3114.0,1223.0,0
50000,0,0,0,0,0,0,2200.0,10000.0,3000.0,0
120000,0,0,0,0,0,0,4000.0,3505.0,3005.0,0
120000,0,0,0,0,0,0,1999.0,1040.0,265.0,0
30000,0,0,2,0,0,0,2975.0,0.0,1000.0,1
220000,0,0,0,0,0,0,4000.0,4000.0,3500.0,0
180000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,1
20000,2,0,0,0,0,0,1338.0,1400.0,274.0,1
140000,0,0,0,0,0,2,7462.0,6487.0,5025.0,0
400000,-1,-1,-1,-1,-1,-1,19753.0,26245.0,135000.0,0
180000,-1,-1,-1,-1,-1,-1,6678.0,9740.0,4088.0,0
340000,1,-2,-2,-1,-1,-1,0.0,0.0,150.0,0
250000,0,0,0,0,0,0,10925.0,2351.0,1886.0,0
50000,0,0,0,0,0,0,1200.0,1200.0,1000.0,0
220000,0,0,0,0,0,0,2017.0,1965.0,2000.0,0
400000,0,0,-2,-1,0,0,0.0,0.0,53826.0,0
320000,-2,-2,-2,-2,-2,-2,2949.0,3034.0,4200.0,0
260000,-1,-1,-1,-1,-1,-1,360.0,398.0,208.0,0
350000,-1,-1,-1,-1,-1,-1,2995.0,240.0,1051.0,0
30000,0,0,0,0,0,0,2003.0,1504.0,2017.0,0
10000,0,0,0,2,0,0,1500.0,1528.0,0.0,1
50000,0,0,-2,-1,-1,-2,0.0,0.0,700.0,0
30000,0,0,2,2,0,0,3420.0,1300.0,0.0,0
350000,2,-1,-1,0,-1,-1,3308.0,50206.0,40.0,0
410000,-1,-1,-1,-1,-1,-1,2290.0,2756.0,3560.0,0
130000,0,0,0,-1,-1,-1,2606.0,3174.0,386.0,0
80000,0,0,0,0,0,0,3500.0,3000.0,2500.0,0
380000,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0
320000,1,2,2,0,0,0,10000.0,450.0,7025.0,0
20000,2,0,0,2,2,2,1100.0,1500.0,0.0,1
50000,0,0,0,0,0,0,3030.0,2124.0,646.0,0
30000,0,0,0,0,0,0,1338.0,1500.0,1000.0,0
50000,1,2,2,2,2,2,2200.0,150.0,3200.0,0
50000,0,0,0,0,0,0,3000.0,2000.0,1000.0,0
50000,0,0,0,0,0,0,2238.0,2170.0,617.0,0
200000,0,0,0,0,0,0,1300.0,3138.0,500.0,0
80000,0,0,0,0,0,0,10010.0,3000.0,5000.0,0
20000,0,0,0,-1,-1,0,4578.0,2795.0,1473.0,0
180000,-2,-2,-2,-2,-2,-2,1175.0,0.0,2530.0,0
230000,0,0,0,0,0,0,10075.0,10135.0,6034.0,0
180000,-1,-1,-1,0,-1,-1,1795.0,1190.0,0.0,0
90000,0,0,0,0,0,0,2500.0,3970.0,2500.0,1
20000,2,2,7,7,6,5,0.0,0.0,0.0,1
100000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,1
60000,0,0,0,0,0,0,2800.0,1900.0,1300.0,0
130000,0,0,0,0,0,2,2036.0,1747.0,2000.0,1
